category,number,village,address,location,floor,capacity,unit,note
綠寶石社區,D204000152,保順里,新北市永和區保順里環河西路二段219號,"25.008647,121.49908",B04,1498,永和分局,
永平高中,D204000153,保安里,新北市永和區保安里永平路205號,"25.010751,121.50863",B01,1682,永和分局,
亞特蘭大,D204000154,下溪里,新北市永和區下溪里保安路270號,"25.012258,121.50563",B04,1197,永和分局,
仁愛寶第,D204000155,中溪里,新北市永和區中溪里保福路二段61號,"25.012268,121.51081",B02,1189,永和分局,
私人住宅大樓,D204000156,保順里,新北市永和區保順里保順路53號,"25.01112,121.50274",B03,1770,永和分局,
仁愛春天公寓,D204000157,保安里,新北市永和區保安里仁愛路301號,"25.008,121.5038",B02,910,永和分局,
私人住宅大樓,D204000158,中溪里,新北市永和區中溪里保福路二段19號,"25.011172,121.51083",B01,71,永和分局,
比漾廣場,D204000159,保安里,新北市永和區保安里中山路一段236號,"25.008101,121.50798",B05,4802,永和分局,
仁愛狀元邸,D204000160,中溪里,新北市永和區中溪里保福路二段95號,"25.012973,121.51045",B02,601,永和分局,
龐畢度大廈,D204000161,中溪里,新北市永和區中溪里中山路一段142號,"25.009817,121.51007",B02,136,永和分局,
私人住宅大樓,D204000162,中溪村,新北市永和區中溪村中溪村12鄰保福路二段25號,"25.01127,121.51083",B01,61,永和分局,
私人住宅大樓,D204000163,保順里,新北市永和區保順里保順路11號,"25.009563,121.50435",B03,479,永和分局,
桂閣櫻花,D204000164,中溪里,新北市永和區中溪里中山路一段128巷1號,"25.010122,121.51028",B02,588,永和分局,
私人住宅大樓,D204000165,保順里,新北市永和區保順里保順路19號,"25.010349,121.50357",B02,165,永和分局,
太平洋時代,D204000166,保安里,新北市永和區保安里仁愛路309號,"25.007721,121.50349",B04,3576,永和分局,
私人住宅大樓,D204000167,保順里,新北市永和區保順里環河西路二段213號,"25.01044,121.50137",B02,209,永和分局,
私人住宅大樓,D204000168,中溪里,新北市永和區中溪里中山路一段120號,"25.010279,121.51066",B02,476,永和分局,
私人住宅大樓,D204000169,保安里,新北市永和區保安里中山路一段220號,"25.0083,121.50823",B02,297,永和分局,
永平國小,D204000170,保安里,新北市永和區保安里保生路25號,"25.009055,121.50526",B01,1938,永和分局,
私人住宅大樓,D204000171,新?里,新北市永和區新?里文化路182巷9號,"25.01611,121.5115",B01,50,永和分局,
私人住宅大樓,D204000172,文化里,新北市永和區文化里保福路二段117號,"25.013797,121.50992",B01,101,永和分局,
真善美社區,D204000173,保順里,新北市永和區保順里仁愛路306巷20號,"25.008705,121.50225",B02,1611,永和分局,
水築館,D204000174,保順里,新北市永和區保順里環河西路二段241號,"25.009151,121.50059",B04,2596,永和分局,
西華伯朗,D204000176,保安里,新北市永和區保安里中山路一段232號,"25.008122,121.508",B01,72,永和分局,
仁愛提琴手,D204000177,保順里,新北市永和區保順里仁愛路282巷12號,"25.00882,121.50338",B02,404,永和分局,
仁愛提琴手,D204000178,保順里,新北市永和區保順里仁愛路282巷2號,"25.008426,121.50372",B02,370,永和分局,
仁愛國寶,D204000179,保順里,新北市永和區保順里仁愛路306巷71號,"25.009255,121.50192",B03,3350,永和分局,
羅浮公園,D204000180,保順里,新北市永和區保順里仁愛路264號,"25.008654,121.50423",B03,1179,永和分局,
PAYK紐約,D204000181,保順里,新北市永和區保順里仁愛路306巷35弄2號,"25.008506,121.50192",B02,502,永和分局,
仁愛提琴手,D204000182,保順里,新北市永和區保順里仁愛路284號,"25.008297,121.50353",B02,624,永和分局,
捷運名人,D204000183,後溪里,新北市永和區後溪里永和路二段121號,"25.012061,121.51488",B02,227,永和分局,
PARK紐約,D204000184,保順里,新北市永和區保順里仁愛路306巷31號,"25.008509,121.50226",B02,655,永和分局,
私人住宅大樓,D204000185,下溪里,新北市永和區下溪里保安路109號,"25.014069,121.50793",B01,132,永和分局,
歐堡翡翠,D204000186,保順里,新北市永和區保順里仁愛路306巷18弄15號,"25.009183,121.50324",B02,793,永和分局,
歐堡鑽石,D204000187,保順里,新北市永和區保順里仁愛路306巷18弄2號,"25.009025,121.5033",B02,1312,永和分局,
私人住宅大樓,D204000188,保安里,新北市永和區保安里仁愛路299巷14號,"25.007519,121.50423",B01,102,永和分局,
私人住宅大樓,D204000189,仁愛里,新北市永和區仁愛里仁愛路74號,"25.013372,121.51294",B02,271,永和分局,
頂溪國小,D204000191,文化里,新北市永和區文化里文化路133號,"25.015162,121.51058",B01,1636,永和分局,
私人住宅大樓,D204000192,新?里,新北市永和區新?里文化路174號,"25.015764,121.51164",B01,106,永和分局,
富都如意大廈,D204000193,保順里,新北市永和區保順里仁愛路306巷18弄9號,"25.009091,121.5031",B01,429,永和分局,
富都吉祥大廈,D204000194,保順里,新北市永和區保順里仁愛路306巷18弄1號,"25.008922,121.50267",B01,898,永和分局,
新北市立圖書館永和保生分館,D204000195,新生里,新北市永和區新生里新生路218號,"25.012968,121.50523",B01,551,永和分局,
仁愛經典,D204000196,中溪里,新北市永和區中溪里仁愛路202巷16號,"25.012721,121.50912",B01,371,永和分局,
仁愛皇家,D204000197,保順里,新北市永和區保順里仁愛路282巷46號,"25.009456,121.50259",B01,1088,永和分局,
新時代社區,D204000198,信義里,新北市永和區信義里中山路一段38號,"25.010687,121.51341",B01,838,永和分局,
新永和社區,D204000199,下溪里,新北市永和區下溪里保福二段133巷40號,"25.013539,121.50857",B01,250,永和分局,
歐堡鑽石大廈,D204000200,保順里,新北市永和區保順里仁愛路282巷16號,"25.008941,121.50326",B01,41,永和分局,
雍河院,D204000201,文化里,新北市永和區文化里保福二段88巷17號,"25.013682,121.51136",B04,1294,永和分局,
仁愛101大廈,D204000202,仁愛里,新北市永和區仁愛里仁愛路87號,"25.013204,121.51303",B01,1166,永和分局,
私人住宅大樓,D204000203,後溪里,新北市永和區後溪里信義25巷30弄8號1,"25.011976,121.51258",B01,101,永和分局,
私人住宅大樓,D204000204,後溪里,新北市永和區後溪里信義25巷30弄9號,"25.011973,121.51248",B01,99,永和分局,
保福宮,D204000205,下溪里,新北市永和區下溪里仁愛路202巷11號,"25.013139,121.50887",B01,1270,永和分局,
捷運新都星,D204000206,後溪里,新北市永和區後溪里信義22號,"25.012314,121.51404",B01,1416,永和分局,
永和苑公寓大廈,D204000207,下溪里,新北市永和區下溪里保福路二段111號,"25.013616,121.50998",B01,1475,永和分局,
福砌社區,D204000209,下溪里,新北市永和區下溪里保安路105巷18號,"25.01412,121.50891",B01,71,永和分局,
福砌社區,D204000210,下溪里,新北市永和區下溪里保安路105巷9號,"25.01428,121.50893",B01,403,永和分局,
頂溪國小,D204000211,文化里,新北市永和區文化里文化133號,"25.015162,121.51058",B01,4364,永和分局,
私人住宅大樓,D204000212,中溪里,新北市永和區中溪里中山一段128巷8號,"25.01031,121.51004",B01,103,永和分局,
私人住宅大樓,D204000213,後溪里,新北市永和區後溪里仁愛31巷7弄5號,"25.012864,121.51449",B01,34,永和分局,
私人住宅大樓,D204000214,下溪里,新北市永和區下溪里保福路二段115號,"25.013511,121.51003",B01,43,永和分局,
仁愛富達,D204000215,保順里,新北市永和區保順里仁愛路306巷62號,"25.009496,121.5021",B01,391,永和分局,
三輝?子星,D204000216,保順里,新北市永和區保順里仁愛路248號,"25.009105,121.5047",B01,2848,永和分局,
仁愛麗晶,D204000217,保順里,新北市永和區保順里仁愛路306巷58號,"25.009445,121.50214",B01,432,永和分局,
仁愛柏]麗,D204000218,下溪里,新北市永和區下溪里永平路302巷32弄2號,"25.013018,121.50785",B01,864,永和分局,
私人住宅大樓,D204000219,下溪里,新北市永和區下溪里保安路236號,"25.013342,121.507",B01,2371,永和分局,
華南銀行,D204000220,福林里,新北市永和區福林里21鄰福和路158號,"25.007939,121.52147",B02,165,永和分局,
忠泰和社區,D204000221,保順里,新北市永和區保順里21鄰仁愛路282巷1號,"25.008636,121.50326",B04,963,永和分局,
私人住宅大樓,D204000222,後溪里,新北市永和區後溪里6鄰信義路16巷6號2樓,"25.012444,121.51444",B01,193,永和分局,
私人住宅大樓,D204000223,保順里,新北市永和區保順里20鄰仁愛路306巷25號二樓,"25.008479,121.50265",B01B02,227,永和分局,
私人住宅大樓,D204000224,中溪里,新北市永和區中溪里13鄰仁愛路195巷8號,"25.011859,121.51022",B01,141,永和分局,
私人住宅大樓,D204000225,後溪里,新北市永和區後溪里信義路18-2號,"25.012525,121.51415",B01,592,永和分局,
私人住宅大樓,D204000226,信義里,新北市永和區信義里保福路二段8號,"25.011351,121.5111",B02,138,永和分局,
秀朗國小,D205000047,民權里,新北市永和區民權里得和路202號,"24.999679,121.52141",B01,1459,永和分局,
私人住宅大樓,D205000050,民權里,新北市永和區民權里民有75巷10弄135號,"24.996065,121.51872",B01,271,永和分局,
私人住宅大樓,D205000051,秀元里,新北市永和區秀元里永元路18巷16號,"25.000187,121.52309",B01,67,永和分局,
私人住宅大樓,D205000052,民本里,新北市永和區民本里成功路二段193號,"24.996409,121.52667",B01,281,永和分局,
私人住宅大樓,D205000053,民治里,新北市永和區民治里得和路110號,"25.000054,121.51832",B01,65,永和分局,
私人住宅大樓,D205000054,秀得里,新北市永和區秀得里得和路421號,"24.999238,121.52605",B01,231,永和分局,
冠倫名門,D205000055,民本里,新北市永和區民本里成功路二段183號,"24.996639,121.52669",B01,552,永和分局,
私人住宅大樓,D205000056,秀元里,新北市永和區秀元里永元路18巷12弄1號,"25.000073,121.52306",B01,272,永和分局,
朝代大地,D205000057,民樂里,新北市永和區民樂里成功路二段47巷135號,"25.000375,121.52741",B03,1265,永和分局,
秀朗芳鄰,D205000058,民權里,新北市永和區民權里民有75巷10弄20號,"24.996014,121.51919",B01,239,永和分局,
民生福?,D205000059,民富里,新北市永和區民富里民生路25巷41號,"24.998452,121.52528",B01,94,永和分局,
私人住宅大樓,D205000060,民富里,新北市永和區民富里四維街34號,"24.998078,121.52569",B01,84,永和分局,
智慧名廈,D205000061,民族里,新北市永和區民族里民權路36巷17號,"24.998993,121.5189",B01,235,永和分局,
北城營造,D205000062,民權里,新北市永和區民權里民族街81巷58號,"24.996404,121.52002",B01,350,永和分局,
金壁輝煌,D205000063,民治里,新北市永和區民治里中正路224號,"24.997719,121.5161",B02,490,永和分局,
福慧名廈,D205000064,民族里,新北市永和區民族里民權路36巷18號,"24.999064,121.51935",B01,250,永和分局,
歐洲香榭,D205000065,潭安里,新北市永和區潭安里得和路51號,"25.000177,121.51682",B01,161,永和分局,
北城玫瑰社區,D205000066,民權里,新北市永和區民權里民生路44巷2號,"24.996665,121.52127",B03,2768,永和分局,
成功大第,D205000067,民樂里,新北市永和區民樂里成功路二段75號,"24.999675,121.52684",B03,2100,永和分局,
台北新宿,D205000068,智光里,新北市永和區智光里中正路20號,"24.993908,121.51273",B02,315,永和分局,
私人住宅大樓,D205000069,民權里,新北市永和區民權里13鄰民族街81巷26號,"24.99653,121.51895",B01,296,永和分局,
福林天廈,D205000070,民治里,新北市永和區民治里得和路104巷18號,"24.999453,121.51781",B03,737,永和分局,
私人住宅大樓,D205000071,民族里,新北市永和區民族里得和路114號,"25.000082,121.51847",B02,376,永和分局,
私人住宅大樓,D205000072,潭安里,新北市永和區潭安里中正路63號,"24.996573,121.51473",B02,256,永和分局,
老爺私人住宅大樓,D205000073,民治里,新北市永和區民治里中正路220號,"24.997487,121.51589",B02,845,永和分局,
私人住宅大樓,D205000074,民富里,新北市永和區民富里成功路二段129巷10號,"24.99822,121.52713",B01,136,永和分局,
私人住宅大樓,D205000075,民族里,新北市永和區民族里民權路36巷2號,"24.998988,121.51987",B01,156,永和分局,
德慧名廈,D205000076,民族里,新北市永和區民族里民權路36巷10號,"24.999012,121.51976",B01,316,永和分局,
私人住宅大樓,D205000077,民權里,新北市永和區民權里民權路37號,"24.997575,121.52006",B03,832,永和分局,
私人住宅大樓,D205000078,潭安里,新北市永和區潭安里安樂路96號,"24.999116,121.5143",B01,81,永和分局,
榮美大第,D205000079,秀得里,新北市永和區秀得里成功路二段28號,"25.000546,121.52661",B03,1705,永和分局,
永和華府,D205000080,民族里,新北市永和區民族里民權路80-84號,"24.997588,121.51983",B01,1158,永和分局,
成功新象,D205000081,民富里,新北市永和區民富里成功路二段131號,"24.998175,121.52677",B01,611,永和分局,
私人住宅大樓,D205000082,民富里,新北市永和區民富里成功路二段80號,"24.998888,121.52657",B01,67,永和分局,
私人住宅大樓,D205000083,民族里,新北市永和區民族里得和路160號,"25.000041,121.51954",B02,322,永和分局,
私人住宅大樓,D205000084,民本里,新北市永和區民本里民樂街59巷20弄10號,"24.997529,121.52801",B01,122,永和分局,
月河,D205000085,民本里,新北市永和區民本里環河東路四段86號,"24.997677,121.52821",B02,558,永和分局,
天琴大廈,D205000086,民樂里,新北市永和區民樂里環河東路四段8號,"25.000255,121.52885",B04,2269,永和分局,
私人住宅大樓,D205000087,民權里,新北市永和區民權里民權路51號,"24.997072,121.52007",B05,2969,永和分局,
得青私人住宅大樓,D205000088,秀元里,新北市永和區秀元里得和路273號,"24.999919,121.522",B02,763,永和分局,
君國天下,D205000089,潭安里,新北市永和區潭安里中正路89號,"24.997135,121.51523",B03,2051,永和分局,
永和區民權市民活動中心,D205000090,民族里,新北市永和區民族里民權路60號,"24.998018,121.51992",B03,1141,永和分局,
得和天廈,D205000091,潭安里,新北市永和區潭安村潭安里20鄰中正路129巷2號,"24.998029,121.51583",B03,1152,永和分局,
私人住宅大樓,D205000092,潭安里,新北市永和區潭安里中正路253號,"25.000294,121.51758",B02,340,永和分局,
御景花園,D205000093,民樂里,新北市永和區民樂里環河東路四段46號,"24.998723,121.52858",B02,806,永和分局,
昇陽國艷,D205000094,民樂里,新北市永和區民樂里成功路二段61號,"25.000223,121.5269",B03,2033,永和分局,
"松元伊頓\",D205000095,潭安里,新北市永和區潭安里中正路257號,"25.000522,121.51758",B02,570,永和分局,
私人住宅大樓,D205000096,智光里,新北市永和區智光里民有街26號,"24.996419,121.51671",B01,176,永和分局,
環東極品,D205000097,民本里,新北市永和區民本里環河東路四段98號,"24.996992,121.52796",B03,510,永和分局,
公寓,D205000098,民權里,新北市永和區民權里民權路1號,"24.998855,121.52036",B03,9981,永和分局,
私人住宅大樓,D205000099,民族里,新北市永和區民族里民權路84號,"24.997028,121.51977",B01,161,永和分局,
私人住宅大樓,D205000100,民族里,新北市永和區民族里民族街73巷2號,"24.996837,121.51873",B01,150,永和分局,
銀河水都,D205000101,民本里,新北市永和區民本里成功路二段227號,"24.995339,121.52672",B05,2146,永和分局,
美源金典私人住宅大樓,D205000102,民生里,新北市永和區民生里得和路320號,"24.999469,121.52303",B02,344,永和分局,
北城私人住宅大樓,D205000103,民族里,新北市永和區民族里民權路88號,"24.996827,121.51976",B03,1288,永和分局,
蘭庭大廈,D205000104,民族里,新北市永和區民族里民權路36巷6號,"24.999019,121.51976",B01,200,永和分局,
漢皇麗緹,D205000105,民本里,新北市永和區民本里環河東路四段106號,"24.996527,121.52777",B02,437,永和分局,
敦南一品,D205000106,民族里,新北市永和區民族里民有街67巷7號,"24.996403,121.51797",B01,686,永和分局,
天城喜,D205000107,潭安里,新北市永和區潭安里安樂路100巷22號,"24.998788,121.51503",B01,61,永和分局,
遠見幸福,D205000108,潭安里,新北市永和區潭安里安樂路94號,"24.999,121.51432",B01,114,永和分局,
永盈世紀公寓大廈,D205000109,民治里,新北市永和區民治里中正路338號,"25.000023,121.51781",B02,420,永和分局,
國泰世華銀行,D301000003,興漢里,新北市新莊區興漢里中正路245號,"25.035556,121.45036",B02,332,新莊分局,
武聖廟圖書館,D301000005,興漢里,新北市新莊區興漢里景德路169號,"25.03409,121.4503",B01,447,新莊分局,
新中私人住宅大樓,D301000021,興漢里,新北市新莊區興漢里中正路213號,"25.03577,121.4513",B01,256,新莊分局,
